19:24:57.896 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.901 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.908 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.909 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.910 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.912 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.913 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.915 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.916 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.989 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.991 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.995 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.996 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.999 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:57.999 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.002 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.002 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.005 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.007 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.007 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.009 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.012 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.012 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.014 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.014 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.017 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.087 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.089 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.089 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.092 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.094 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.094 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.097 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.097 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.099 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.099 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.101 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.102 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.104 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.106 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.108 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.110 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.187 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.188 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.189 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.191 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.191 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.193 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.196 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.199 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.204 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.204 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.206 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.208 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.209 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.213 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.215 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.287 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.291 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.300 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.302 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.304 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.307 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.309 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /nodeapi/v1/pets, returning NOT_FOUND (404)
19:24:58.311 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.387 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.386 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.390 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.393 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.397 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.400 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.402 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.403 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.404 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.406 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.408 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.410 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.411 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.492 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.497 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.501 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.506 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.590 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.591 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.594 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.596 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.597 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.600 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.600 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.603 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.605 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.607 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.609 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.611 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.616 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.692 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.692 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.694 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.695 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.696 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.697 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.700 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.701 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.702 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.704 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.706 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.708 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.708 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.710 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.710 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.711 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.713 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.714 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.786 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.790 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.796 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.796 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.798 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.800 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.800 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.805 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.806 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.806 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.807 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.812 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.887 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.889 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.890 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.890 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.893 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.895 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.897 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.897 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.899 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.900 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.901 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.902 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.903 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.904 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.905 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.907 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.907 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.910 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.911 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.912 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.913 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.914 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.914 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.916 [vert.x-eventloop-thread-0] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.916 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.917 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.989 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.992 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:58.995 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:59.004 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:59.007 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
19:24:59.009 [vert.x-eventloop-thread-1] [] WARN  i.g.g.r.p.notfound.NotFoundProcessor - No handler can be found for request /flaskapi/v1/pets, returning NOT_FOUND (404)
